,Unnamed: 0,Unnamed: 0.1,Tweet,Emotion
2612,1378,502,"a mai găsit un "" "" . "" Celebra "" Floriana îi dă Bursucului . "" Sunt 10 şi un singur maltez . Problemele CFR -ului sunt enorme """,Frica
2613,2125,471,""" mentalitatea întregii societăți poate contribui la creșterea nivelului de corupție într- o țară . "" zice LCK    Hai sictir , lepra securista ! 🤮  ",Furie
2614,1429,553,: „ Sunt îngrijorată de ce se va întâmpla în următoarea lună ”,Frica
2615,3236,775,"Deputatul USR-PLUS , , mesaj din Parlament : stimați colegi ,    vă invit să colaborăm în interesul românilor ! -  ",Neutru
2616,521,521,dau pozitivitate .   cei dragi dau dragoste .   Pentru că ceea ce cineva are în suflet se dăruiește .,Bucurie
2617,1515,639,Opinie : Maia Sandu a dat dovadă de iresponsabilitate și lașitate atunci când și- a provocat demisia propriului guvern -,Frica
2618,2485,24,"Până în prezent , Tesla a fabricat 1 milion de mașini electrice , a anunțat CEO -ul pe Twitter , în prima zi a lunii martie 2020 ❗ ️   ℹ️    tehnostiri upb1818 TeslaModelY ElectricVehicle",Neutru
2619,3928,662,"Durerea schimbă devin răi și nepăsători , alții suferă în tăcere și se prefac ca totul e bine .......",Tristete
2620,2772,311,"Perspectivă prin digitalizare - Eveniment web expert VGB „ Digitalizare în hidroenergie 2020    hydro , energy , digitalization",Neutru
2621,3025,564,"Premieră la Opera Brașov : „ Anotimpurile ” , spectacol de balet pe muzică de și  ",Neutru
2622,1848,194,"Luptele pentru agonisirea capitalului politic moldovenesc pe marginea acestei „ ciume ” arată ca o bătălie cu morile de vânt . Stânga dă -n dreapta , dreapta dă -n stânga . Poate prindem mai întâi virusul , ca mai apoi fiecare să -și poată continua sănătos luptele ?",Furie
2623,205,205,", euforic după primul amical al Rapidului . "" Nu au fost diferenţe pe teren , chiar dacă Dinamo are de play-off """,Bucurie
2624,1133,257,Cred ca taica-miu e spaima blocului cu melodiile lui de club la volum 100 toata ziua,Frica
2625,2248,594,"Multe necazuri am patimit dupa BisericaCatolica si   GrupPenal , grup ce isi va petrece muuulti ani in soatele gratiilor !",Furie
2626,1048,172,"ACCIDENT DE GROAZĂ în raionul Cahul . O a murit , iar alţi doi , printre care şi ... -",Frica
2627,3695,429,"  Nu îmi place când este trist sau când lacrimile ii brăzdează obrajii , îmi frânge inima 💔 💔 .. Este prea special pentru atâta durere .. Oricât ai încerca să te prefaci sau sa îți joci rolul inima își are '' rolul ei '' și cr",Tristete
2628,3645,379,Porcaria asta de pandemie va face diferenta dintre care baga capul in nisip si plang cand apare vreun necaz si oamenii care vor cauta o oportunitate si vor incerca sa faca ceva . Trist e faptul ca primii ii omoara pe cei din urma,Tristete
2629,1687,33,"  Păi , zi și tu , nu -i mai ca lumea întâi să -l împuști pe ăla ca pe- un câine turbat și p- ormă să vezi ce zice justiția ? Poți să -i iei și gâtu ' , dacă-ț place mai d- aproape ...",Furie
2630,974,98,BNR face anunțul cutremurător pentru țara noastră . Toți românii sunt vizați : va fi oribil,Frica
2631,2140,486,", dezvăluiri despre iubitul pe care l- a ascuns luni în șir : “ Sunt frustrată … Nu e persoană publică ” ...",Furie
2632,540,540,"Ai adus zâmbete , fericire , bunătate pentru ca tu ești un dar frumos CanYamanTheBestActor",Bucurie
2633,2173,519,Sa nu apasati butonul de RESET al browserului . Am apăsat eu . Și acum toate siteurile mă întreabă dacă sunt de acord . Fuck !,Furie
2634,2539,78,ce muzica gasesc la deniz prin imi cam da de gandit,Neutru
2635,2755,294,NASA trimite un nou vehicul spațial pe Marte !,Neutru
2636,2761,300,lipiti de pierce efectiv nu e posibil,Neutru
2637,3927,661,"și altele precum acestea , sunt toate șansele să simți emoții neplăcute .",Tristete
2638,2222,568,"Să interzici prin lege un concept e o practică tipic comunistă . Punct . Hai și cu teoria evoluției , dacă tot v- ați pornit . PS . O nonproblemă care arată cât de rupți de realitate sunt parlamentarii români . Într- o țară cu minore violate și incendiate , de asta -i fute pe grija .",Furie
2639,3660,394,Am renunțat de mult să mai găsesc rațiune pe Facbook . M- au mâhnit mult prostiile portate de pe care îi credeam mai isteți . Am renunțat să mă iau de ei pentru că țin mai mult la sănătatea mea mentală 😑,Tristete
2640,2194,540,"  Acum n- am de ce să mă prefac că nu m- a indignat toată situația asta și că nu am fost dezamăgit , dar din nou , toți greșim , iar unii sunt mai greu de înțeles , dar dacă își recunosc greșelile și își asumă - așa ca tine",Furie
2641,1589,713,Izolarea poate crește starea de anxietate,Frica
2642,224,224,"Va ador ! Pana acum ochii mei au avut parte de cele mai frumose răsărituri de soare ! Mi- am delectat ochișorii si mi- am umplut inima cu fericire si va multumesc pentru asta , sunteti adorabili si iubibili 🥰   Sa avem o zi superba asemenea sufletului nostru !",Bucurie
2643,171,171,"  facem facem ! ! am fost eu , ca i aproape aici de noi , e tare frumos , au si copacei ! !",Bucurie
2644,2614,153,"De la 1 ianuarie vom fi obligaţi să colectăm separat deşeurile bio-degradabile , precum fructele şi legumele alterate sau alte resturi vegetale . Cei care nu respectă legea vor plăti amenzi cuprinse între 400 și 20.000 de lei .  ",Neutru
2645,1982,328,"   Băăă , câtă vreme doar boarfe bătrâne cu milioane de pule la bord și boșorogi hârșiți , bășinoși , alcoolici și cu toane de cumătră la menopauză vor hotărî pentru Europa , se duce șandramaua pe apa sâmbetei , spre ma",Furie
2646,2891,430,Casa Albă a cerut NASA cel mai mare buget din ultimele   decenii,Neutru
2647,2593,132,Nu ai mancat asa deliciu ! Placintele gustoase pentru micul dejun   via,Neutru
2648,2904,443,A murit Simion Pop . Legătura dintre cântărețul de muzică populară și Denisa   Răducu,Neutru
2649,2843,382,"Hai sa preparam un mic dejun copios vegan vegetarian   , felii chorizo sau carnaciori gustosi . Tu alegi cum iti faci dimineata mai buna . Viziteaza    spicy homemade breakfast fresh delish amazing foodgasm hungry tasty instagood vegetarian",Neutru
2650,1251,375,Coronavirus bagă spaima în Germania ! Merkel a recunoscut : Cea mai mare provocare după al Doilea Război Mondial,Frica
2651,3250,789,Soluţie pentru deşeurile vegetale ale orădenilor : saci de unică folosință de la RER Vest,Neutru
2652,563,563,""" Ne -a iesit totul in seara asta ! sa mai inscriem ! "" :) , EXTAZ ...",Bucurie
2653,2982,521,Cafea și muzică   prin,Neutru
2654,2937,476,"rusă , Roscosmos , care concurează cu compania privată SpaceX a antreprenorului , a anunţat vineri că intenţionează să aducă pe Terra eşantioane de scoarţă planetară prelevate de pe Venus şi să dezvolte un vehicul spaţial care va ...",Neutru
2655,2621,160,"  Oltenii Ăștia ... vestiți în toată lumea , nu doar Europa . Silicon Valley",Neutru
2656,593,593,Sunt foarte mulțumit . 🤗,Bucurie
2657,599,599,"Băi frate ... a fost minunat . Bravo , maestre Barenboim ! 👏 Și e INCREDIBIL ce poate face vioara aia , a reușit să -mi smulgă o lacrimă și un ..   Declar pe proprie răspundere că am avut un eargasm de povestit nepoților și merg la somn complet ( audio)satisfăcută .",Bucurie
2658,3635,369,"( Isaia 66:2 ) „ Iată spre cine Îmi voi îndrepta privirile : spre cel ce suferă şi are duhul mâhnit , spre cel ce se teme de . ”",Tristete
2659,2780,319,Tratatele internaționale ar urma să fie monitorizate de Guvern -,Neutru
2660,27,27,Apreciez mult inima ta bună frumoasa și gândurile tale despre dragostea și respectul pe care -l ai fata de CanDem și mai ales pentru CanYaman si DemetÖzdemir la gândesc iubesc apreciez și respect acesti minunați !,Bucurie
2661,152,152,"Orlando , dragonul lui , a prins viață datorită mâinilor îndemânatice ale Liei Pfeiffer de la Atelierul de Pufoșenii . Iar eu sunt bucuroasă să mă găsesc cu un mic pas înainte către împlinirea visului de a- mi vedea cărțile ecranizate 🐉 🐻 😊",Bucurie
2662,283,283,"Bună dimineața , Twitter . O duminica binecuvântată .",Bucurie
2663,347,347,"Un şofer de taxi columbian răspândeşte veselie de Crăciun , alături de său canin  ",Bucurie
2664,1225,349,Nu de seringile de pe plaja mi- e teama ci de cioburile sticlelor sparte de toți bețivanii din Romania . vamaveche,Frica
2665,217,217,Am si eu o intrebare 🙈 😂 De unde stiu oamenii cu chelie pana unde sa se spele pe față ? Poate sa ma ajute cineva ? Ca mi a ramas buletinu ' mic si nu ma prind 😂 😂   amuzament QuizTime,Bucurie
2666,3637,371,la Andrei Șaguna : doi au ars în   casă,Tristete
2667,44,44,"Mâncarea bună nu numai că te face mulțumit și fericit , ci aduce și mult noroc . Conform tradițiilor din întreaga lume , anumite alimente sunt cunoscute pentru că au puterea de a transforma destine .",Bucurie
2668,3820,554,"   Am bănuit după poza Black .. Îmi pare rău pentru tine . Viața are cursul ei și merge înainte , chiar dacă de multe ori e dureros și nu ne convine .",Tristete
2669,1704,50,Sa il fut in gura pe Jimin ca ma rănește asa,Furie
2670,668,668,"3.000 de școli din România vor fi echipate cu internet GRATUIT , de la mediul privat . Care sunt firmele binevoitoare  ",Bucurie
2671,246,246,"Bună dimineața ! Dacă ați găsit un zâmbet într- o cafea , să știți că e de la mine ! ☕ ️ Zi plăcută vă doresc ! ☕ ️ 🙏 🍁 🍂 👍",Bucurie
2672,372,372,😀 scuzați graba ! E bun și vinul !,Bucurie
2673,1599,723,iar o să fiu singură acasă iar o să mor de anxietate 😭 😭,Frica
2674,1983,329,Daca testul de covid s ar face si cu o muie la pachet in banii aia am afla exact cum sta tara asta vs pandemie,Furie
2675,832,832,Ba in tractoru e numa ' veselie   Cum sa plangi ?,Bucurie
2676,1622,746,Asociație : Acțiunile de intimidare în domeniul metalelor atinge   apogeul,Frica
2677,2159,505,Muie Tudorache !   Clotilde se afla detașat in fața lui incat voturile care au mai ramas de numarat nu ar mai putea schima situatia .,Furie
2678,3406,140,Condolianțe familiilor îndurerate de pierderea celor dragi ! ! !,Tristete
2679,3471,205,buna siua am venit sa ma plang iar ca nu gasesc si eu blugi ca lumea pe toate aplicatiile astea smf,Tristete
2680,1419,543,Semnal de alarmă de la UNICEF . sunt expuși la abuz din cauza furiei,Frica
2681,1348,472,"Lady Gaga , autoizolare , alături de noul iubit , de teama coronavirusului ! „ Încercați să nu dați virusul mai departe ” ...",Frica
2682,1745,91,"muie China pisha-m -as pe "" vasta voastra cultura "" sunteti o natie de retardati condusa de niste comunisti infecti .",Furie
2683,3499,233,Buna dimineata ! Hai ca esti pe optimism din ala dinainte de depresie ..... 😱 😱 😱 😱,Tristete
2684,1472,596,Sunt prea timid sa te trezesc asa ca decat as sta acolo awkwardly asteptand sa te trezesti,Frica
2685,3556,290,Nu sunt om de mare . Mai degrabă de munte . Dar sunt meteo sensibil . Mă deprrimă sau cel puțin mă fac melancolic zilele mohorâte . Din păcate satul românesc nu mai e ce era . Sau cel puțin nu am găsit eu locul .,Tristete
2686,907,31,S- ar fi speriat când a rămas singur cu pruncul şi le- a relatat poliţiştilor că el nu este în măsură să îl îngrijească .,Frica
2687,2817,356,Reteta zilei : Floricele de porumb aromate cu unt si branza,Neutru
2688,2149,495,"   OMG ! Pai e iad , trebuie sa suferi . No sex for you !",Furie
2689,1284,408,"Viitoarele rețele fără fir 5G care vor oferi servicii de telefonie mobilă mai rapide pot duce la prognoze meteorologice inexacte , potrivit unui studiu Rutgers despre o problemă controversată care a creat anxietate în rândul meteorologilor .",Frica
2690,2157,503,"   Comportamentul celor care nu tin cont de nicio regula provoaca indignare . In fine , eu o las balta , sa aveti voi dreptate . Nu mai am energia sa ma contrazic pe tema asta .    Seara faina !",Furie
2691,1894,240,"Ați auzit de capitalismul de supraveghere ? bine , dacă n- ati auzit , veți auzi curand . Dar mai ales îl veti simți . Toți . Chiar si cei care acum îl tot negați , cu înverșunare . Vom trăi si vom vedea !",Furie
2692,1478,602,Manifestul unui renumit medic francez : E dificil să rămâi tăcut când vezi că delirul alarmist care invadează mass-media și rețelele sociale a întrecut orice măsură . Nimic nu justifică aceste discursuri . În afară de frică,Frica
2693,2108,454,"    Păi , aia e. Că nu prea le mai am . Pandemia lui pește . Nu mai am nici concentrare , nici inspirație . E un consum interior inutil care duce la un fel de sterilitate intelectuală . În schimb , arțag , agresivita",Furie
2694,917,41,"din parcările marilor centre comerciale , cu priviri rătăcite și abulice , în pragul unui atac de panică .   DeNeprețuit",Frica
2695,2824,363,Dacă sap prin mail -uri poate găsesc ceva cu un laptop MSI trimis la test mort pe bancul de probă . Mie personal mi- a murit placă video MSI scoasă din cutie . Loturi și loturi .,Neutru
2696,1045,169,"Bai   , terminați cu știrile alarmiste cu magazine fără mâncare , wtf !",Frica
2697,1758,104,ba cacatilor pai ce sa va zic ba futuvan gura sa va fut ca prinde jonatan ala 3 boti si eu stau cu pulan apa si nu prind dreacu nici la deicheman o pereche de crocsi in mortii vostri,Furie
2698,1489,613,"Trucurile de intimidare economică și de manipulare politică pe care Statele Unite le- au jucat asupra companiilor non-americane echivalează cu jafuri coercitive , a declarat vineri un al Ministerului chinez de Externe",Frica
2699,2544,83,"Guvernul a dat undă verde legii care dă voie să închidă localuriPremierul a declarat , astăzi , după ședința de Guvern , că Executivul a",Neutru
2700,456,456,"Prețuiește până și cele mai scurte momente de amuzament și "" prosteală "" ele fiind cele care după un timp vor conta mult pentru tine ❤ ️ ❤ ️ ❤ ️ !",Bucurie
2701,1276,400,esti profund ingrijorat vizavi de potentialul statului de a- ti controla viata privata in situatii de urgenta ?,Frica
2702,3607,341,"  In final , tot amărâții vor plati , cum s- a întâmplat mereu . Clas de mijloc s- o mai descurca , cumva , dar de cei săraci va fi vai si amar , iar ei ar trebui sa fie primii care să protesteze impotr ac măsuri de "" protecție"" . Deja s- a recunoscut",Tristete
2703,814,814,"Bună dimineața suflete dragi .... Oferă întotdeauna   celor de lângă tine   tot ceea ce îți dorești să primești de la ei ... Oferă bunătate , sinceritate , dăruire , dragoste și iubire   ! Fii acea persoană pe care semenii …",Bucurie
2704,881,5,"  sunteti un exemplu .   intimidant , dar de urmat",Frica
2705,1602,726,imi e frica nu cred ca stiu suficiente cuvinte,Frica
2706,2217,563,"   Eu sper sa nu - Firea e de departe cel mai bun pe care l- am avut in istoria recenta , plus ca pe ea o doare la basca daca nu prinde un nou mandat , insa vor avea de patimit din cauza cretinismului TFL . �",Furie
